ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
-4202560257404214898-2407072211-17,RE15,Münster(Westf)Hbf|Münster(W)Zentrum Nord|Greven|Reckenfeld|Emsdetten|Rheine-Mesum|Rheine|Salzbergen|Leschede|Lingen(Ems)|Geeste|Meppen|Haren(Ems)|Lathen|Dörpen|Aschendorf,8004751,4,Papenburg (Ems),Niedersachsen,Papenburg ,26871,7.386708,53.089706,2024-07-07 23:59:00,2024-07-08 00:00:00,2024-07-08 00:04:00,2024-07-08 00:05:00,5,5,,on_time,on_time
4017972157379463891-2407080042-3,3,Berlin Hbf|Berlin Potsdamer Platz,8011113,1,Berlin Südkreuz,Berlin,Berlin,12101,13.365319,52.475047,2024-07-08 00:49:00,2024-07-08 01:03:00,,,0,0,,on_time,on_time
7022789033164733279-2407072300-17,3,Lutherstadt Wittenberg Hbf|Zörnigall|Bülzig|Zahna|Blönsdorf|Niedergörsdorf|Jüterbog|Luckenwalde|Woltersdorf/Nuthe-Urstromtal|Trebbin|Thyrow|Ludwigsfelde|Birkengrund|Großbeeren|Teltow|Berlin-Lichterfelde Ost,8011113,1,Berlin Südkreuz,Berlin,Berlin,12101,13.365319,52.475047,2024-07-08 00:26:00,2024-07-08 00:28:00,2024-07-08 00:26:00,2024-07-08 00:28:00,0,0,Information,on_time,on_time
3454750304119211494-2407072330-9,50,Regensburg Hbf|Regensburg-Prüfening|Etterzhausen|Undorf|Deuerling|Laaber|Beratzhausen|Mausheim,8004755,4,Parsberg,Bayern,Parsberg,92331,11.723355,49.164355,2024-07-08 00:03:00,2024-07-08 00:04:00,2024-07-08 00:04:00,2024-07-08 00:05:00,1,1,Bauarbeiten,on_time,on_time
2117934828130981348-2407072340-7,3,Angermünde|Wilmersdorf(Angerm)|Warnitz(Uckermark)|Seehausen(Uckermark)|Prenzlau|Nechlin,8010268,4,Pasewalk,Mecklenburg-Vorpommern,Pasewalk,17309,13.988875,53.515353,2024-07-08 00:24:00,2024-07-08 00:26:00,2024-07-08 00:25:00,2024-07-08 00:27:00,1,1,,on_time,on_time
-430306391697164748-2407080014-5,RE70,Hannover Hbf|Lehrte|Hämelerwald|Vöhrum,8004760,5,Peine,Niedersachsen,Peine,31224,10.232145,52.318942,2024-07-08 00:38:00,2024-07-08 00:40:00,2024-07-08 00:38:00,2024-07-08 00:40:00,0,0,,on_time,on_time
-2534056427099012540-2407080020-3,RE70,Braunschweig Hbf|Vechelde,8004760,5,Peine,Niedersachsen,Peine,31224,10.232145,52.318942,2024-07-08 00:37:00,2024-07-08 00:39:00,2024-07-08 00:37:00,2024-07-08 00:39:00,0,0,,on_time,on_time
-2684072634171451779-2407080012-1,2,,8004775,3,Petershausen (Oberbay),Bayern,Petershausen (Oberbay),85238,11.469881,48.41345,,2024-07-08 00:12:00,,2024-07-08 00:12:00,0,0,Bauarbeiten,on_time,on_time
1811066918985459005-2407080031-3,16,München Hbf|Dachau Bahnhof,8004775,3,Petershausen (Oberbay),Bayern,Petershausen (Oberbay),85238,11.469881,48.41345,2024-07-08 00:53:00,2024-07-08 00:54:00,2024-07-08 00:53:00,2024-07-08 00:54:00,0,0,Bauarbeiten,on_time,on_time
-1696071831161464386-2407072218-10,1,Nürnberg Hbf|Roth|Ingolstadt Nord|Ingolstadt Hbf|Baar-Ebenhausen|Rohrbach(Ilm)|Pfaffenhofen(Ilm)|Reichertshausen(Ilm)|Paindorf,8004775,3,Petershausen (Oberbay),Bayern,Petershausen (Oberbay),85238,11.469881,48.41345,2024-07-08 00:17:00,2024-07-08 00:17:00,2024-07-08 00:17:00,2024-07-08 00:17:00,0,0,,on_time,on_time
-2480303027028645831-2407072325-6,16,München Hbf|Dachau Bahnhof|Petershausen(Obb)|Paindorf|Reichertshausen(Ilm),8004781,5,Pfaffenhofen (Ilm),Bayern,Pfaffenhofen a.d.Ilm,85276,11.511884,48.522433,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:02:00,2024-07-08 00:02:00,1,0,,on_time,on_time
-7713362146597159091-2407072213-14,EV,Gerolstein|Birresborn|Mürlenbach|Densborn|Usch-Zendscheid|St Thomas|Kyllburg|Bitburg-Erdorf|Hüttingen|Speicher|Daufenbach|Kordel|Ehrang,8004784,5,Pfalzel,Rheinland-Pfalz,Trier-Pfalzel,54293,6.68302,49.780319,2024-07-08 00:36:00,2024-07-08 00:36:00,,,0,0,,on_time,on_time
4972468978019330884-2407080004-10,81,Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort|Ehrang,8004784,5,Pfalzel,Rheinland-Pfalz,Trier-Pfalzel,54293,6.68302,49.780319,2024-07-08 00:35:00,2024-07-08 00:36:00,2024-07-08 00:35:00,2024-07-08 00:36:00,0,0,,on_time,on_time
-6489819536103669904-2407080006-1,5,,8000299,2,Pforzheim Hbf,Baden-Württemberg,Pforzheim,75175,8.703099,48.894152,,2024-07-08 00:06:00,,2024-07-08 00:06:00,0,0,,on_time,on_time
-8332221861054296360-2407080016-6,1,Stuttgart Hbf|Ludwigsburg|Bietigheim-Bissingen|Vaihingen(Enz)|Mühlacker,8000299,2,Pforzheim Hbf,Baden-Württemberg,Pforzheim,75175,8.703099,48.894152,2024-07-08 00:56:00,2024-07-08 00:57:00,2024-07-08 00:56:00,2024-07-08 00:57:00,0,0,,on_time,on_time
-8062106018536775798-2407080025-8,33,Bruchsal|Bruchsal Sportzentrum|Bruchsal Am Mantel|Karlsdorf|Graben-Neudorf|Graben-Neudorf Nord|Huttenheim,8004813,5,Philippsburg (Baden),Baden-Württemberg,Philippsburg ,76661,8.454023,49.231621,2024-07-08 00:54:00,2024-07-08 00:54:00,2024-07-08 00:54:00,2024-07-08 00:55:00,0,1,,on_time,on_time
-3390013903921837926-2407080013-18,1,Hamburg Airport|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S),8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:53:00,2024-07-08 00:53:00,,,0,0,,on_time,on_time
-3521475736976801889-2407080008-21,1,Hamburg-Poppenbüttel|Hamburg-Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg(Klein Borstel)|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S),8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:53:00,2024-07-08 00:53:00,,,0,0,,on_time,on_time
-5006626778859705318-2407072348-21,1,Hamburg-Poppenbüttel|Hamburg-Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg(Klein Borstel)|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S),8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:33:00,2024-07-08 00:33:00,2024-07-08 00:35:00,2024-07-08 00:35:00,2,2,,on_time,on_time
-9007562312501070911-2407072333-18,1,Hamburg Airport|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S),8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:13:00,2024-07-08 00:13:00,2024-07-08 00:18:00,2024-07-08 00:18:00,5,5,,on_time,on_time
-1178631155959872738-2407072328-21,1,Hamburg-Poppenbüttel|Hamburg-Wellingsbüttel|Hamburg Hoheneichen|Hamburg Kornweg(Klein Borstel)|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S),8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:13:00,2024-07-08 00:13:00,2024-07-08 00:18:00,2024-07-08 00:18:00,5,5,,on_time,on_time
3534916180088668718-2407080003-10,1,Wedel(Holst)|Hamburg-Rissen|Hamburg-Sülldorf|Hamburg-Iserbrook|Hamburg-Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg-Othmarschen|Hamburg-Bahrenfeld,8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:28:00,2024-07-08 00:28:00,2024-07-08 00:28:00,2024-07-08 00:28:00,0,0,,on_time,on_time
3945870737082109061-2407072353-18,1,Hamburg Airport|Hamburg-Ohlsdorf|Hamburg Rübenkamp|Hamburg Alte Wöhr|Hamburg-Barmbek|Hamburg Friedrichsberg|Hamburg Wandsbeker Chaussee|Hamburg Hasselbrook|Hamburg Landwehr|Hamburg Berliner Tor|Hamburg Hbf (S-Bahn)|Hamburg Jungfernstieg|Hamburg Stadthausbrücke|Hamburg Landungsbrücken|Hamburg Reeperbahn|Hamburg Königstraße|Hamburg-Altona(S),8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:33:00,2024-07-08 00:33:00,2024-07-08 00:35:00,2024-07-08 00:35:00,2,2,,on_time,on_time
-1093508172194817351-2407072343-10,1,Wedel(Holst)|Hamburg-Rissen|Hamburg-Sülldorf|Hamburg-Iserbrook|Hamburg-Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg-Othmarschen|Hamburg-Bahrenfeld,8002562,5,Ottensen,Hamburg,Hamburg,22765,9.92694139,53.5595576,2024-07-08 00:08:00,2024-07-08 00:08:00,2024-07-08 00:09:00,2024-07-08 00:09:00,1,1,,on_time,on_time
6330460379219981573-2407080007-2,RB71,Hamburg-Altona,8004819,3,Pinneberg,Schleswig-Holstein,Pinneberg,25421,9.797608,53.655179,2024-07-08 00:17:00,2024-07-08 00:18:00,2024-07-08 00:17:00,2024-07-08 00:18:00,0,0,,on_time,on_time
7055674145826917290-2407080002-9,RB71,Itzehoe|Kremperheide|Krempe|Glückstadt|Herzhorn|Elmshorn|Tornesch|Prisdorf,8004819,3,Pinneberg,Schleswig-Holstein,Pinneberg,25421,9.797608,53.655179,2024-07-08 00:44:00,2024-07-08 00:45:00,2024-07-08 00:49:00,2024-07-08 00:50:00,5,5,,on_time,on_time
600051504269545659-2407072343-3,7,Hamburg Hbf|Hamburg Dammtor,8004819,3,Pinneberg,Schleswig-Holstein,Pinneberg,25421,9.797608,53.655179,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:03:00,2024-07-08 00:04:00,2,2,,on_time,on_time
-3369217127071110204-2407080010-1,3,,8004819,3,Pinneberg,Schleswig-Holstein,Pinneberg,25421,9.797608,53.655179,,2024-07-08 00:10:00,,,0,0,Information,on_time,on_time
4222817464971087397-2407072305-9,7,Kiel Hbf|Flintbek|Bordesholm|Einfeld|Neumünster|Brokstedt|Wrist|Elmshorn,8004819,3,Pinneberg,Schleswig-Holstein,Pinneberg,25421,9.797608,53.655179,2024-07-08 00:05:00,2024-07-08 00:06:00,2024-07-08 00:07:00,2024-07-08 00:08:00,2,2,,on_time,on_time
5546161755171541346-2407080007-1,1,,8010272,4,Pirna,Sachsen,Pirna,1796,13.928881,50.962623,,2024-07-08 00:07:00,,2024-07-08 00:07:00,0,0,,on_time,on_time
-955888652553247367-2407072317-25,1,Meißen Triebischtal|Meißen Altstadt|Meißen|Neusörnewitz|Coswig(b Dresden)|Radebeul-Zitzschewig|Radebeul-Kötzschenbroda|Radebeul-Weintraube|Radebeul Ost|Dresden-Trachau|Dresden-Pieschen|Dresden Bischofsplatz|Dresden-Neustadt|Dresden Mitte|Dresden Freiberger Straße|Dresden Hbf|Dresden-Strehlen|Dresden-Reick|Dresden-Dobritz|Dresden-Niedersedlitz|Dresden-Zschachwitz|Heidenau|Heidenau Süd|Heidenau-Großsedlitz,8010272,4,Pirna,Sachsen,Pirna,1796,13.928881,50.962623,2024-07-08 00:33:00,2024-07-08 00:34:00,2024-07-08 00:34:00,2024-07-08 00:34:00,1,0,,on_time,on_time
4180856850390013622-2407080015-6,1,Bad Schandau|Königstein(Sächs Schw)|Kurort Rathen|Stadt Wehlen(Sachs)|Obervogelgesang,8010272,4,Pirna,Sachsen,Pirna,1796,13.928881,50.962623,2024-07-08 00:36:00,2024-07-08 00:37:00,2024-07-08 00:36:00,2024-07-08 00:37:00,0,0,,on_time,on_time
8158184367211786705-2407080004-8,6,Tutzing|Feldafing|Possenhofen|Starnberg|Starnberg Nord|Gauting|Stockdorf,8004827,4,Planegg (Krailling),Bayern,Planegg,82152,11.413556,48.105303,2024-07-08 00:27:00,2024-07-08 00:28:00,2024-07-08 00:29:00,2024-07-08 00:30:00,2,2,Bauarbeiten,on_time,on_time
-6570023272462986466-2407072322-28,6,Ebersberg(Oberbay)|Grafing Stadt|Grafing Bahnhof|Kirchseeon|Eglharting|Zorneding|Baldham|Vaterstetten|Haar|Gronsdorf|München-Trudering|München-Berg am Laim|München Leuchtenbergring|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf (tief)|München Hackerbrücke|München Donnersbergerbrücke|München Hirschgarten|München-Laim|München-Pasing|München-Westkreuz|Lochham|Gräfelfing,8004827,4,Planegg (Krailling),Bayern,Planegg,82152,11.413556,48.105303,2024-07-08 00:31:00,2024-07-08 00:32:00,2024-07-08 00:31:00,2024-07-08 00:32:00,0,0,Bauarbeiten,on_time,on_time
3360893944022444050-2407072338-21,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:25:00,2024-07-08 00:25:00,2024-07-08 00:25:00,2024-07-08 00:25:00,0,0,,on_time,on_time
8754252874419393638-2407072349-10,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee|Berlin-Altglienicke|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:18:00,2024-07-08 00:18:00,2024-07-08 00:18:00,2024-07-08 00:18:00,0,0,,on_time,on_time
6809920023340627969-2407080009-10,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee|Berlin-Altglienicke|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:38:00,2024-07-08 00:38:00,2024-07-08 00:38:00,2024-07-08 00:38:00,0,0,,on_time,on_time
-499427496553395051-2407080025-13,8,Berlin-Blankenburg|Berlin-Pankow-Heinersdorf|Berlin-Pankow|Berlin Bornholmer Str.|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:53:00,2024-07-08 00:53:00,,,0,0,,on_time,on_time
-8927383541084970752-2407072318-21,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:05:00,2024-07-08 00:05:00,2024-07-08 00:05:00,2024-07-08 00:06:00,0,1,,on_time,on_time
3419072004785619222-2407072358-21,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:45:00,2024-07-08 00:45:00,2024-07-08 00:45:00,2024-07-08 00:45:00,0,0,,on_time,on_time
4696287817138109395-2407080009-6,8,Berlin-Grünau|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:22:00,2024-07-08 00:23:00,2024-07-08 00:22:00,2024-07-08 00:23:00,0,0,,on_time,on_time
6210496988613694272-2407080029-6,8,Berlin-Grünau|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:42:00,2024-07-08 00:43:00,,,0,0,,on_time,on_time
7453506468933069990-2407080005-13,8,Berlin-Blankenburg|Berlin-Pankow-Heinersdorf|Berlin-Pankow|Berlin Bornholmer Str.|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:33:00,2024-07-08 00:33:00,2024-07-08 00:33:00,2024-07-08 00:33:00,0,0,,on_time,on_time
8253464076549036480-2407080029-10,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee|Berlin-Altglienicke|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:58:00,2024-07-08 00:58:00,,,0,0,,on_time,on_time
8655015963546991131-2407072324-18,8,Birkenwerder(b Berlin)|Hohen Neuendorf(b Berlin)|Bergfelde(b Berlin)|Schönfließ(b Oranienburg)|Mühlenbeck-Mönchmühle|Berlin-Blankenburg|Berlin-Pankow-Heinersdorf|Berlin-Pankow|Berlin Bornholmer Str.|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:13:00,2024-07-08 00:13:00,2024-07-08 00:13:00,2024-07-08 00:13:00,0,0,,on_time,on_time
-2105664261925506836-2407072349-6,8,Berlin-Grünau|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg,8089030,4,Plänterwald,Berlin,Berlin,12435,13.473126,52.478542,2024-07-08 00:02:00,2024-07-08 00:03:00,2024-07-08 00:02:00,2024-07-08 00:03:00,0,0,,on_time,on_time
5680323516790217954-2407072324-9,3,München Hbf|Freising|Moosburg|Landshut(Bay)Hbf|Wörth(Isar)|Dingolfing|Landau(Isar)|Wallersdorf,8000301,3,Plattling,Bayern,Plattling,94447,12.86394,48.779619,2024-07-08 00:59:00,2024-07-08 01:00:00,2024-07-08 01:01:00,2024-07-08 01:02:00,2,2,,on_time,on_time
-354358819527274421-2407080003-8,44,Erfurt Hbf|Erfurt-Bischleben|Neudietendorf|Sülzenbrücken|Haarhausen|Arnstadt Hbf|Arnstadt Süd,8010274,5,Plaue (Thür),Thüringen,Plaue,99338,10.908698,50.778393,2024-07-08 00:31:00,2024-07-08 00:33:00,2024-07-08 00:31:00,2024-07-08 00:33:00,0,0,,on_time,on_time
6411876671020775734-2407080003-8,46,Erfurt Hbf|Erfurt-Bischleben|Neudietendorf|Sülzenbrücken|Haarhausen|Arnstadt Hbf|Arnstadt Süd,8010274,5,Plaue (Thür),Thüringen,Plaue,99338,10.908698,50.778393,2024-07-08 00:31:00,2024-07-08 00:35:00,2024-07-08 00:31:00,2024-07-08 00:35:00,0,0,,on_time,on_time
2529380594597652592-2407072358-4,RB2,Schönberg(Vogtl)|Mehltheuer|Syrau,8010275,3,Plauen (Vogtl) ob Bf,Sachsen,Plauen ,8525,12.129419,50.506163,2024-07-08 00:12:00,2024-07-08 00:14:00,2024-07-08 00:14:00,2024-07-08 00:16:00,2,2,,on_time,on_time
2316002367592887267-2407072343-15,16,Ingolstadt Hbf|Ingolstadt Nord|Ingolstadt Audi|Gaimersheim|Eitensheim|Tauberfeld|Adelschlag|Eichstätt Bahnhof|Dollnstein|Solnhofen|Pappenheim|Treuchtlingen|Weißenburg(Bay)|Ellingen(Bay),8004835,4,Pleinfeld,Bayern,Pleinfeld,91785,10.9771657,49.1061083,2024-07-08 00:48:00,2024-07-08 00:48:00,2024-07-08 00:48:00,2024-07-08 00:49:00,0,1,,on_time,on_time
6791201811791749421-2407072344-7,16,Nürnberg Hbf|Schwabach|Roth|Unterheckenhofen|Georgensgmünd|Mühlstetten,8004835,4,Pleinfeld,Bayern,Pleinfeld,91785,10.9771657,49.1061083,2024-07-08 00:16:00,2024-07-08 00:17:00,2024-07-08 00:16:00,2024-07-08 00:17:00,0,0,,on_time,on_time
8092363418274949423-2407072350-5,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar),8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:05:00,2024-07-08 00:08:00,2024-07-08 00:05:00,2024-07-08 00:08:00,0,0,Information,on_time,on_time
-4230888244062921628-2407072342-4,16,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Esslingen(Neckar),8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:00:00,2024-07-08 00:00:00,2024-07-08 00:04:00,2024-07-08 00:05:00,4,5,Information,on_time,on_time
-3852490567873853424-2407072205-11,5,Friedrichshafen Stadt|Meckenbeuren|Ravensburg|Aulendorf|Bad Schussenried|Biberach(Riß)|Laupheim West|Ulm Hbf|Geislingen(Steige)|Göppingen,8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:02:00,2024-07-08 00:03:00,2024-07-08 00:11:00,2024-07-08 00:12:00,9,9,Information,delay,delay
-4896468785972896802-2407072346-19,16,Ulm Hbf|Beimerstetten|Westerstetten|Lonsee|Urspring|Amstetten(Württ)|Geislingen(Steige)|Geislingen(Steige)West|Kuchen|Gingen(Fils)|Süßen|Salach|Eislingen(Fils)|Göppingen|Faurndau|Uhingen|Ebersbach(Fils)|Reichenbach(Fils),8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:56:00,2024-07-08 00:57:00,2024-07-08 00:56:00,2024-07-08 00:57:00,0,0,Information,on_time,on_time
-9132837011102505100-2407072348-13,16,Geislingen(Steige)|Geislingen(Steige)West|Kuchen|Gingen(Fils)|Süßen|Salach|Eislingen(Fils)|Göppingen|Faurndau|Uhingen|Ebersbach(Fils)|Reichenbach(Fils),8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:28:00,2024-07-08 00:34:00,2024-07-08 00:32:00,2024-07-08 00:34:00,4,0,Information,on_time,on_time
1617964573784399284-2407072316-25,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell|Altbach,8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:22:00,2024-07-08 00:25:00,2024-07-08 00:23:00,2024-07-08 00:25:00,1,0,Information,on_time,on_time
4035296386850578453-2407072346-25,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell|Altbach,8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:52:00,2024-07-08 00:55:00,2024-07-08 00:52:00,2024-07-08 00:55:00,0,0,Information,on_time,on_time
-8775031481172421761-2407080020-5,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar),8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 00:35:00,2024-07-08 00:38:00,2024-07-08 00:35:00,2024-07-08 00:38:00,0,0,Information,on_time,on_time
